triangle_key,frequency
BUSD|LTC|RUB,1
BUSD|LTC|USDT,2
BUSD|LUNA|USDT,2
BUSD|MANA|USDT,3
BUSD|MATIC|TRY,4
BUSD|MATIC|USDT,3
BUSD|MIR|USDT,12
BUSD|MKR|USDT,1
BUSD|NANO|USDT,19
BUSD|NEAR|USDT,5
BUSD|NEO|USDT,6
BUSD|NMR|USDT,33
BUSD|OCEAN|USDT,23
BUSD|OMG|USDT,32
BUSD|ONE|USDT,7
BUSD|ONT|USDT,7
BUSD|POND|USDT,39
BUSD|PSG|USDT,221
BUSD|QTUM|USDT,4
BUSD|REEF|USDT,9
BUSD|ROSE|USDT,13
BUSD|RSR|USDT,7
BUSD|RUB|USDT,11
BUSD|RUB|XRP,6
BUSD|RUNE|USDT,18
BUSD|RVN|TRY,3
BUSD|RVN|USDT,2
BUSD|SAND|USDT,24
BUSD|SFP|USDT,9
BUSD|SKL|USDT,17
BUSD|SLP|USDT,80
BUSD|SNX|USDT,4
BUSD|SOL|TRY,3
BUSD|SOL|USDT,1
BUSD|SRM|USDT,3
BUSD|STRAX|USDT,160
BUSD|SUPER|USDT,49
BUSD|SUSHI|USDT,3
BUSD|SXP|TRY,4
BUSD|SXP|USDT,4
BUSD|TKO|USDT,57
BUSD|TLM|USDT,13
BUSD|TOMO|USDT,8
BUSD|TRB|USDT,367
BUSD|TRX|USDC,1
BUSD|TRX|USDT,1
BUSD|TRX|WIN,9
BUSD|TRX|XRP,20
BUSD|TRY|USDT,6
BUSD|TRY|VET,2
BUSD|TRY|XLM,1
BUSD|TRY|XRP,6
BUSD|TWT|USDT,27
BUSD|UNFI|USDT,197
BUSD|UNI|USDT,3
BUSD|USDC|WIN,27
BUSD|USDC|ZEC,36
BUSD|USDT|VET,4
BUSD|USDT|WAVES,2
BUSD|USDT|WING,404
BUSD|USDT|WRX,61
BUSD|USDT|XLM,3
BUSD|USDT|XMR,3
BUSD|USDT|XRP,1
BUSD|USDT|XVG,43
BUSD|USDT|XVS,45
BUSD|USDT|YFI,39
BUSD|USDT|YFII,74
BUSD|USDT|ZEC,3
CHZ|EUR|USDT,1
CHZ|TRY|USDT,1
CVC|ETH|USDT,68
DAI|ETH|USDT,119
DASH|ETH|USDT,5
DATA|ETH|USDT,92
DENT|ETH|USDT,3901
DOGE|EUR|USDT,2
DOGE|GBP|USDT,1
DOGE|TRY|USDT,1
DOT|EUR|USDT,2
DOT|TRY|USDT,2
EGLD|EUR|USDT,8
ENJ|ETH|EUR,3
ENJ|ETH|USDT,54
ENJ|EUR|USDT,10
EOS|ETH|EUR,1
EOS|ETH|TUSD,20
EOS|ETH|USDC,15
EOS|EUR|USDT,4
EOS|TRY|USDT,2
EOS|TUSD|USDT,56
EOS|USDC|USDT,20
ETC|ETH|USDT,2
ETH|EUR|GRT,2
ETH|EUR|LINK,1
ETH|EUR|USDT,5
ETH|EUR|XLM,1
ETH|EUR|XRP,3
ETH|FUN|USDT,79
ETH|GBP|LINK,4
ETH|GBP|XRP,1
ETH|GRT|USDT,1
ETH|GTO|USDT,21
ETH|GXS|USDT,18
ETH|HOT|TRY,175
ETH|HOT|USDT,928
ETH|ICX|USDT,12
ETH|IOST|USDT,10
ETH|IOTA|USDT,31
ETH|IOTX|USDT,45
ETH|KEY|USDT,48
ETH|KMD|USDT,31
ETH|KNC|USDT,12
ETH|LINK|TUSD,73
ETH|LINK|USDC,57
ETH|LINK|USDT,22
ETH|LRC|USDT,40
ETH|LSK|USDT,45
ETH|LTC|RUB,2
ETH|LTC|TUSD,17
ETH|LTC|USDC,5
ETH|LTC|USDT,50
ETH|MANA|USDT,30
ETH|MFT|USDT,63
ETH|MTL|USDT,65
ETH|NANO|USDT,23
ETH|NEO|USDT,138
ETH|NPXS|USDT,1509
ETH|NULS|USDT,390
ETH|OMG|USDT,14
ETH|ONT|USDT,3
ETH|PAX|TRX,18
ETH|PAX|USDT,1
ETH|PAX|XRP,32
ETH|QTUM|USDT,16
ETH|REP|USDT,35
ETH|RLC|USDT,22
ETH|RUB|USDT,15
ETH|RUB|XRP,8
ETH|SC|USDT,12
ETH|SLP|USDT,20
ETH|STMX|USDT,33
ETH|STORJ|USDT,11
ETH|THETA|USDT,115
ETH|TRX|TUSD,8
ETH|TRX|USDC,7
ETH|TRX|XRP,14
ETH|TRY|USDT,17
ETH|TRY|VET,1
ETH|TRY|XRP,6
ETH|TUSD|USDT,4
ETH|TUSD|XRP,22
ETH|USDC|XRP,5
ETH|USDC|ZEC,21
ETH|USDT|VET,7
ETH|USDT|WAN,30
ETH|USDT|WAVES,6
ETH|USDT|WTC,9
ETH|USDT|XEM,8
ETH|USDT|XLM,2
ETH|USDT|XMR,8
ETH|USDT|XRP,2
ETH|USDT|XVG,18
ETH|USDT|ZEC,3
ETH|USDT|ZEN,12
ETH|USDT|ZIL,13
ETH|USDT|ZRX,19
EUR|GRT|USDT,14
EUR|LINK|USDT,2
EUR|LUNA|USDT,7
EUR|SXP|USDT,27
EUR|TRX|USDT,1
EUR|TRX|WIN,5
EUR|TRX|XRP,2
EUR|USDT|VET,1
EUR|USDT|XLM,1
EUR|USDT|XRP,11
EUR|USDT|YFI,19
GBP|LINK|USDT,2
GBP|USDT|XRP,2
HOT|TRY|USDT,4
LAZIO|TRY|USDT,28
LINK|TRY|USDT,1
LINK|TUSD|USDT,244
LINK|USDC|USDT,162
LTC|RUB|USDT,1
LTC|TUSD|USDT,42
LTC|USDC|USDT,6
MATIC|TRY|USDT,4
PAX|TRX|USDT,27
PAX|TRX|XRP,9
PAX|USDT|XRP,73
RUB|USDT|XRP,17
SOL|TRY|USDT,5
SXP|TRY|USDT,4
TRX|TRY|XRP,14
TRX|TUSD|USDT,25
TRX|TUSD|XRP,7
TRX|USDC|USDT,17
TRX|USDC|WIN,29
TRX|USDC|XRP,9
TRX|USDT|WIN,23
TRX|USDT|XRP,21
TRY|USDT|VET,2
TRY|USDT|XLM,2
TRY|USDT|XRP,15
TUSD|USDT|XRP,51
USDC|USDT|WIN,51
USDC|USDT|XRP,6
USDC|USDT|ZEC,135
