triangle_key,Mon,Tue,Wed,Thu,Fri,Sat,Sun
BNB|BTC|ZEC,5,2,5,1,3,2,3
BNB|BTC|FTT,2,2,6,4,3,3,1
BAT|ETH|USDT,2,1,9,2,1,3,3
BUSD|EUR|GRT,2,5,8,4,1,1,0
ETH|GTO|USDT,5,4,4,0,2,1,5
TRX|USDT|XRP,12,0,1,0,6,1,1
AVA|BTC|USDT,5,3,3,0,3,5,2
BNB|BUSD|CTK,3,2,7,1,2,3,3
BTC|BTCST|USDT,2,2,5,3,3,2,4
BTC|EOS|USDC,0,1,2,1,8,5,3
BNB|TRY|USDT,0,2,0,10,6,0,2
EOS|USDC|USDT,1,0,1,1,8,4,5
BTC|RUB|XRP,4,1,2,6,3,1,3
ADA|ETH|USDC,0,4,2,6,6,0,2
EOS|ETH|TUSD,2,3,1,7,4,1,2
ETH|SLP|USDT,5,4,1,3,2,4,1
BUSD|TRX|XRP,14,1,0,1,3,0,1
BNB|BTC|CTK,3,2,2,3,4,5,1
BAND|BTC|BUSD,0,3,4,9,3,1,0
BTC|CTK|USDT,0,2,4,2,5,1,5
BTC|ETH|TRY,2,2,0,5,6,3,1
BNB|BTC|PAX,1,2,4,4,5,2,1
BTC|BUSD|WRX,1,2,1,1,5,9,0
EUR|USDT|YFI,0,1,10,8,0,0,0
BAT|BNB|USDT,3,2,6,1,1,5,1
BEL|BNB|BTC,3,0,2,6,3,1,4
BUSD|NANO|USDT,2,1,5,4,6,0,1
BTC|SKL|USDT,2,2,3,4,3,2,3
BEL|BNB|USDT,3,0,4,4,3,1,4
ETH|USDT|ZRX,2,2,3,1,8,1,2
BTC|USDT|YFI,2,7,3,1,2,3,1
BTC|BUSD|CTK,0,4,6,3,2,0,4
BLZ|BTC|USDT,1,5,3,1,2,2,4
BAKE|BUSD|USDT,0,5,6,2,4,1,0
BTC|DAI|ETH,0,5,13,0,0,0,0
BNT|BUSD|USDT,1,5,4,3,3,2,0
BUSD|EUR|YFI,0,0,9,5,3,1,0
BUSD|ETH|LRC,7,1,2,0,6,1,1
BTC|UNFI|USDT,5,1,5,3,1,1,2
BUSD|RUNE|USDT,3,0,1,1,4,5,4
BNB|EOS|TRY,3,0,4,2,1,8,0
BNB|USDT|XTZ,1,4,6,3,1,2,1
ETH|PAX|TRX,1,3,4,6,4,0,0
BNB|KAVA|USDT,1,4,6,2,2,2,1
BNB|BUSD|HBAR,4,4,2,3,2,1,2
ETH|GXS|USDT,3,3,3,4,2,2,1
BTC|BUSD|LRC,3,3,4,3,2,1,2
ETH|USDT|XVG,1,3,4,2,1,2,5
BNB|USDC|XRP,2,2,0,6,5,0,3
BUSD|SKL|USDT,1,2,6,3,3,2,0
BNB|CHR|USDT,4,3,2,1,2,2,3
BNB|BTC|XVS,2,2,5,3,3,1,1
ETH|TRY|USDT,2,1,0,5,5,2,2
BTC|BUSD|LIT,2,0,6,4,2,2,1
BUSD|ETH|XVG,4,2,2,2,5,2,0
BTC|USDT|UTK,0,0,5,2,5,3,2
BUSD|ETH|NANO,2,2,4,3,3,2,1
BNB|TUSD|XRP,1,1,1,6,5,1,2
AXS|BTC|USDT,2,2,1,3,0,5,4
TRX|USDC|USDT,4,4,0,6,2,0,1
RUB|USDT|XRP,4,2,4,2,4,1,0
ETH|LTC|TUSD,0,4,3,3,4,2,1
BUSD|DAI|ETH,0,1,16,0,0,0,0
ETH|QTUM|USDT,2,5,2,1,2,1,3
BNB|BUSD|SOL,3,0,2,2,7,1,1
BTC|LINK|USDT,2,2,4,3,1,2,2
BTC|NMR|USDT,1,0,3,4,4,1,3
BNB|BUSD|CTSI,5,1,3,1,0,4,2
BNB|BTC|DAI,0,12,4,0,0,0,0
BNB|USDT|ZEN,4,2,1,4,1,3,1
BNB|BTC|KAVA,1,3,5,4,0,2,1
ATOM|BNB|USDC,2,4,2,2,4,1,1
ADA|BNB|ETH,3,3,1,2,4,2,1
BTC|COMP|USDT,1,2,2,3,3,4,1
BRL|BTC|DOGE,0,1,2,3,3,4,2
EOS|ETH|USDC,0,1,3,2,6,2,1
BNB|BUSD|SAND,1,3,1,3,2,5,0
BTC|TRY|XRP,0,1,1,7,6,0,0
ETH|RUB|USDT,1,3,0,2,5,2,2
AR|BTC|BUSD,1,2,4,2,1,3,2
BTC|BUSD|OMG,2,3,5,1,3,0,1
BTC|BUSD|CRV,0,3,5,3,1,2,1
BTC|BUSD|ONT,3,1,1,2,4,2,2
BTC|BUSD|XVS,3,3,2,4,1,1,1
BNB|BTC|USDC,1,5,2,1,0,3,3
TRY|USDT|XRP,1,1,0,8,3,1,1
BRL|BUSD|WIN,0,2,2,3,3,2,3
AION|BNB|USDT,1,2,1,4,2,0,4
ETH|OMG|USDT,3,2,2,1,3,1,2
BTC|UAH|USDT,1,3,2,0,4,2,2
BUSD|ETH|IOTA,0,1,6,2,0,0,5
BUSD|ETH|KNC,2,1,4,2,2,1,2
BTC|USDT|ZEN,3,5,1,1,0,4,0
ETH|TRX|XRP,8,0,0,2,1,1,2
BUSD|EUR|WIN,3,3,4,4,0,0,0
BUSD|EUR|SXP,0,3,3,4,2,1,1
BNB|IOST|USDT,2,1,3,2,4,1,1
EUR|GRT|USDT,1,0,8,2,2,1,0
BNB|ETC|ETH,4,3,0,0,1,3,3
BNB|DASH|USDT,4,2,1,1,3,1,2
TRX|TRY|XRP,11,0,0,0,2,1,0
BTC|OGN|USDT,3,3,2,0,1,1,4
BNB|USDC|USDT,2,4,2,1,0,3,2
BTC|HARD|USDT,2,0,6,1,0,2,2
BUSD|ROSE|USDT,2,1,3,2,3,0,2
BTC|OCEAN|USDT,0,1,3,5,0,3,1
BUSD|ETH|MANA,1,5,1,1,1,1,3
ANT|BTC|BUSD,3,0,3,2,1,2,2
BTC|EUR|XRP,5,1,0,4,1,1,1
BNB|USDT|WAN,3,1,0,3,1,2,3
BNB|INJ|USDT,1,1,0,4,4,1,2
BTC|BUSD|NANO,1,1,1,3,4,1,2
BNB|STX|USDT,1,1,1,5,1,4,0
ANT|BUSD|USDT,2,0,2,1,3,3,2
ADA|BNB|USDC,1,3,0,4,3,1,1
BNB|SRM|USDT,0,4,1,3,0,3,2
BUSD|TLM|USDT,2,1,5,1,1,3,0
BTC|CRV|USDT,1,3,2,3,2,1,1
BNB|SC|USDT,2,2,2,0,2,3,2
ETH|USDT|ZIL,0,3,2,4,0,2,2
BUSD|EGLD|EUR,0,0,12,1,0,0,0
BNB|LTC|TUSD,2,2,1,2,3,1,2
BNB|BTC|STX,2,1,0,2,5,3,0
BUSD|FTM|USDT,0,3,1,1,2,0,6
BTC|BUSD|SKL,2,3,2,2,3,0,1
BNB|EUR|USDT,2,3,0,3,2,0,2
BUSD|MIR|USDT,0,0,2,2,4,3,1
BNB|ETH|USDC,1,2,2,2,0,3,2
BNT|BTC|BUSD,3,0,1,4,1,2,1
BNB|USDT|ZEC,3,3,2,0,3,1,0
ETH|ICX|USDT,3,1,1,2,2,0,3
ETH|KNC|USDT,1,1,2,5,2,1,0
BTC|RUNE|USDT,1,1,0,1,6,1,2
BNB|BUSD|XVS,2,1,3,2,3,1,0
BNB|BUSD|ENJ,0,2,1,4,3,2,0
ETH|USDT|ZEN,3,3,1,2,2,1,0
BTC|ETH|RUB,1,2,2,2,3,2,0
ARPA|BNB|USDT,1,2,2,0,3,2,2
ETH|SC|USDT,2,3,1,1,2,2,1
BNB|BUSD|WAVES,0,3,1,3,1,2,2
EUR|USDT|XRP,1,1,0,5,2,2,0
BNB|BTC|EUR,0,3,1,3,4,0,0
ETH|STORJ|USDT,2,1,2,1,2,2,1
BNB|DAI|ETH,0,8,3,0,0,0,0
BNB|ETH|PAX,2,1,2,1,5,0,0
BTC|BUSD|COMP,0,0,1,5,2,1,2
BNB|IDRT|USDT,1,2,3,0,3,1,1
BTC|RUB|USDT,0,0,1,4,4,0,2
BUSD|FTT|USDT,5,2,2,0,0,2,0
BUSD|ENJ|ETH,0,4,1,2,2,2,0
BUSD|RUB|USDT,0,0,0,4,1,4,2
BNB|BTC|SRM,0,1,3,3,1,1,2
BUSD|ETH|ZRX,3,1,3,0,1,2,1
BTC|LRC|USDT,2,2,0,0,3,2,2
BTC|BUSD|ENJ,2,0,2,3,1,0,2
BTC|ETH|EUR,1,1,2,2,4,0,0
ENJ|EUR|USDT,0,1,2,3,3,0,1
BNB|BUSD|ICX,1,2,1,3,0,1,2
BNB|BTC|TRY,1,0,2,4,3,0,0
BTC|TRY|USDT,1,1,0,3,4,0,1
BUSD|IOST|USDT,0,5,4,0,1,0,0
BTC|ICX|USDT,2,0,2,2,0,1,3
AAVE|BNB|USDT,1,3,2,2,1,0,1
BTC|KAVA|USDT,0,0,1,6,1,1,1
BTC|LIT|USDT,0,0,0,2,5,3,0
ETH|IOST|USDT,1,1,0,2,5,1,0
BNB|BUSD|XTZ,0,1,3,2,2,2,0
BNB|BTC|RUB,2,2,1,2,2,1,0
BNT|BUSD|ETH,0,1,2,2,2,2,1
BNB|BUSD|DASH,1,0,3,3,1,1,0
BNB|ETH|TRY,0,0,1,4,4,0,0
BUSD|SFP|USDT,1,2,4,2,0,0,0
BTC|ETH|WBTC,3,1,1,1,0,0,3
BTC|DIA|USDT,1,1,0,1,1,4,1
PAX|TRX|XRP,1,1,1,1,2,1,2
BTC|USDT|WAVES,1,1,5,0,1,0,1
BTC|USDC|XRP,0,2,0,3,0,2,2
BNB|BTC|EGLD,1,2,1,0,1,2,2
TRX|USDC|XRP,0,2,0,5,2,0,0
BTC|BUSD|RUB,0,0,0,2,2,2,3
BUSD|REEF|USDT,2,0,0,1,2,2,2
BNB|BTC|SOL,2,0,1,1,3,0,2
BCH|USDC|USDT,2,0,2,0,1,3,1
BNB|USDT|XLM,1,3,1,2,0,2,0
BUSD|TRX|WIN,1,3,0,3,1,0,1
BTC|FIL|USDT,0,2,1,2,0,3,1
BUSD|ENJ|USDT,1,0,0,3,1,3,1
ETH|USDT|WTC,2,0,2,1,2,1,1
BUSD|ICX|USDT,1,0,1,4,1,0,2
BCH|BNB|USDC,1,0,3,2,0,2,1
BTT|TRX|TUSD,2,0,3,0,0,4,0
BNB|BTC|INJ,0,1,1,4,2,1,0
BTC|BUSD|ICX,2,1,0,3,2,0,0
ETH|TRX|TUSD,1,2,2,0,3,0,0
ALGO|BTC|USDT,2,0,2,1,1,2,0
ALGO|BNB|BTC,0,2,1,1,1,2,1
BTC|BUSD|FIL,3,1,0,1,0,2,1
BNB|TRX|USDC,0,2,2,4,0,0,0
BNB|TRX|TUSD,0,0,0,4,3,1,0
BUSD|TOMO|USDT,1,0,1,1,3,2,0
BAL|BUSD|USDT,0,3,1,2,0,1,1
BNB|BUSD|SRM,1,2,2,3,0,0,0
BNB|LTC|USDC,2,0,1,2,1,1,1
BUSD|ENJ|EUR,1,0,2,3,1,0,1
BUSD|ETH|ICX,0,2,2,2,0,0,2
BCH|BTC|USDC,2,0,3,0,1,2,0
ETH|USDT|XMR,0,2,1,3,1,1,0
BCH|BUSD|USDC,1,0,2,0,0,4,1
EGLD|EUR|USDT,0,0,8,0,0,0,0
BTC|ICP|USDT,2,4,0,1,1,0,0
ETH|USDT|XEM,1,3,0,1,2,0,1
BNB|BUSD|ONE,1,1,2,0,0,2,2
BTC|INJ|USDT,1,3,0,1,0,1,2
BTC|QTUM|USDT,1,4,1,1,0,1,0
ETH|RUB|XRP,0,1,0,2,3,0,2
BNB|DASH|ETH,0,1,2,2,1,1,1
BTC|UMA|USDT,1,1,2,2,0,1,1
AAVE|BNB|ETH,0,0,2,3,2,0,0
BUSD|ONT|USDT,1,0,0,1,1,2,2
EUR|LUNA|USDT,0,0,0,6,0,0,1
BTC|BUSD|DAI,0,2,5,0,0,0,0
AAVE|BNB|BTC,1,2,1,1,1,1,0
ANT|BTC|USDT,2,0,1,1,0,2,1
BUSD|RSR|USDT,0,1,0,1,4,0,1
BUSD|ONE|USDT,0,2,1,2,1,1,0
ALPHA|BTC|USDT,1,0,0,1,2,1,2
BNB|BUSD|DOT,0,1,1,1,2,1,1
BNB|ETH|IOST,0,1,1,0,2,2,1
BNB|ETH|XMR,1,1,0,2,2,1,0
BTC|HNT|USDT,1,1,0,0,1,1,3
BRL|BUSD|USDT,1,1,0,2,3,0,0
BTC|SXP|TRY,1,1,0,4,0,0,1
BUSD|DOT|USDT,0,0,0,2,2,1,2
BTC|EUR|GRT,0,3,4,0,0,0,0
ATOM|BNB|BUSD,0,1,1,2,2,1,0
BTC|TUSD|USDT,1,1,0,4,1,0,0
ETH|TRX|USDC,2,0,0,4,1,0,0
ETH|USDT|VET,0,2,2,3,0,0,0
TRX|TUSD|XRP,0,0,2,2,1,0,2
USDC|USDT|XRP,0,2,0,2,0,1,1
BTC|USDT|XVS,1,0,0,0,3,1,1
BNB|BUSD|MATIC,1,2,0,1,1,1,0
BTC|MANA|USDT,1,0,0,2,2,1,0
BTC|LTC|USDC,0,1,1,0,1,1,2
LTC|USDC|USDT,0,0,1,0,2,1,2
ETH|USDT|WAVES,1,0,3,0,1,0,1
ETH|TRY|XRP,0,1,0,2,2,0,1
AUD|BNB|USDT,1,0,0,2,0,1,2
AUD|BNB|XRP,0,1,0,1,3,0,1
AUD|BTC|USDT,0,0,1,0,5,0,0
AVAX|BUSD|EUR,0,0,0,4,0,1,1
AVAX|BUSD|USDT,0,0,1,4,1,0,0
AXS|BTC|BUSD,1,1,0,1,0,3,0
BAT|BNB|BUSD,0,0,0,3,1,1,1
BAT|BUSD|USDT,0,1,0,0,4,0,1
BIDR|ETH|USDT,0,1,1,0,0,0,4
BUSD|TRY|XRP,1,0,0,3,2,0,0
BUSD|TRY|USDT,2,0,0,3,0,0,1
BNB|BTC|XMR,0,0,1,3,1,1,0
BNB|BTT|BUSD,0,0,1,5,0,0,0
BNB|BTT|TRX,0,0,0,0,4,2,0
BTC|EGLD|EUR,0,0,6,0,0,0,0
BUSD|RUB|XRP,1,0,0,2,3,0,0
BNB|BUSD|EUR,0,1,0,2,2,0,1
BNB|BUSD|INJ,1,1,2,0,0,0,2
BUSD|NEO|USDT,1,1,2,1,0,0,1
BNB|BUSD|SUSHI,0,2,3,0,0,1,0
BNB|EGLD|USDT,1,2,0,0,0,2,1
BNB|ETH|EUR,3,1,0,1,1,0,0
BNB|ETH|ZEC,1,1,1,1,1,1,0
BNB|EUR|SXP,0,1,4,0,0,0,1
BNB|PAX|XRP,0,3,1,0,1,1,0
BNB|RUB|USDT,0,1,1,2,0,0,2
BUSD|CRV|USDT,0,1,1,2,0,2,0
BTC|SOL|TRY,0,2,1,0,1,0,2
BTS|ETH|USDT,1,0,1,2,0,1,1
BTC|STORJ|USDT,0,0,1,4,0,0,1
BRL|BTC|ETH,1,3,0,2,0,0,0
BTC|BUSD|KNC,2,0,0,0,1,2,1
BTC|MATIC|TRY,1,0,2,1,0,1,0
BTC|EUR|USDT,0,0,1,2,0,2,0
BUSD|ETH|OMG,2,0,1,0,1,1,0
BNB|BUSD|ZEC,0,0,0,4,1,0,0
AAVE|BTC|ETH,0,1,0,2,1,1,0
BNB|BUSD|TRY,0,1,0,2,2,0,0
BNB|BUSD|TRX,0,0,0,5,0,0,0
BNB|BUSD|SXP,2,0,0,0,1,2,0
BTC|BUSD|MANA,0,0,0,1,3,0,1
BTC|BUSD|LUNA,0,0,0,0,0,0,5
SOL|TRY|USDT,0,2,0,0,1,0,2
BUSD|KNC|USDT,1,0,0,0,1,2,1
BNB|BUSD|RVN,1,0,0,1,1,2,0
BUSD|NEAR|USDT,0,1,1,3,0,0,0
EUR|TRX|WIN,0,1,0,2,0,2,0
BNB|BUSD|IOST,1,1,0,2,1,0,0
ALGO|BNB|BUSD,0,1,0,3,0,1,0
BTC|BUSD|FTM,0,2,1,0,0,0,2
BNB|BUSD|ETH,2,0,0,2,1,0,0
BTC|BUSD|DOT,0,0,0,2,1,1,1
BNB|BUSD|ETC,0,1,0,1,2,1,0
ETH|USDC|XRP,0,1,0,1,1,1,1
BTC|ETH|TUSD,0,1,0,2,1,0,1
DASH|ETH|USDT,1,0,1,0,0,1,2
AUD|BNB|BTC,1,1,0,1,0,0,2
BTC|IDEX|USDT,0,0,1,0,0,3,1
BNB|RVN|USDT,1,2,0,2,0,0,0
AUD|BTC|DOGE,0,0,0,0,4,1,0
BEL|BTC|USDT,0,0,0,0,2,2,1
BUSD|DAI|USDT,0,1,1,0,0,3,0
BUSD|COMP|USDT,2,0,0,2,1,0,0
BRL|BUSD|DOT,0,2,0,2,0,0,1
BCH|BNB|USDT,1,0,1,2,1,0,0
AUD|USDT|XRP,1,0,0,1,3,0,0
ETH|EUR|USDT,2,0,0,1,0,1,1
AVAX|BNB|BUSD,1,1,0,2,0,0,1
BNB|USDC|ZEC,0,1,0,2,1,1,0
BRL|BTC|USDT,0,3,2,0,0,0,0
BTC|BUSD|TOMO,0,0,1,0,2,2,0
ETH|LTC|USDC,0,0,1,0,2,1,1
BTC|BUSD|TRY,0,1,0,4,0,0,0
BAL|BTC|USDT,1,1,0,0,1,2,0
AXS|BUSD|USDT,0,1,0,0,3,1,0
BUSD|ETH|RUB,1,1,0,1,2,0,0
BRL|BTC|BUSD,1,1,0,1,1,0,0
BNB|USDT|XMR,0,0,0,2,0,1,1
AVAX|BNB|USDT,1,1,1,1,0,0,0
BTC|USDT|XTZ,0,3,1,0,0,0,0
BAT|BUSD|ETH,0,2,0,0,1,1,0
BTC|OXT|USDT,1,0,0,0,0,1,2
BNB|TRX|USDT,0,4,0,0,0,0,0
ETH|GBP|LINK,0,0,1,0,1,0,2
BCH|BNB|BTC,1,0,0,2,1,0,0
AVAX|BNB|BTC,0,2,1,1,0,0,0
AUD|BUSD|XRP,1,0,0,1,2,0,0
AUD|BUSD|ETH,0,0,0,1,3,0,0
EOS|EUR|USDT,0,1,1,0,2,0,0
BNB|SUSHI|USDT,2,0,2,0,0,0,0
BCH|BTC|BUSD,0,0,2,0,2,0,0
BCH|BUSD|EUR,0,0,1,0,2,1,0
AUD|BTC|XRP,0,0,0,1,3,0,0
BCH|BUSD|USDT,0,0,1,0,3,0,0
AUD|BTC|ETH,0,0,1,3,0,0,0
BRL|DOT|USDT,0,2,0,1,0,0,1
ATOM|BUSD|USDT,0,1,0,1,2,0,0
BNB|RUB|XRP,0,0,1,2,0,1,0
ETH|TUSD|USDT,0,1,1,1,0,0,1
BUSD|USDT|VET,1,1,1,0,1,0,0
BNB|PAX|TRX,1,0,0,2,0,1,0
BNB|BRL|XRP,1,0,0,0,3,0,0
BNB|BTC|SUSHI,0,0,2,0,0,1,1
BUSD|SXP|USDT,0,1,0,1,1,1,0
BUSD|SXP|TRY,0,0,0,3,1,0,0
BUSD|SNX|USDT,2,0,0,1,1,0,0
BTC|BUSD|SUSHI,0,0,1,0,1,2,0
AAVE|BNB|BUSD,0,1,0,2,1,0,0
ALGO|BUSD|USDT,1,1,0,0,1,0,1
BTC|KSM|USDT,0,0,0,0,3,1,0
BUSD|QTUM|USDT,2,0,0,0,0,0,2
BTC|BUSD|GRT,0,2,0,1,0,1,0
BNB|BUSD|LTC,1,0,0,2,1,0,0
BUSD|EOS|EUR,0,1,1,0,2,0,0
BNB|BUSD|LUNA,2,0,0,0,1,0,1
BTC|BUSD|ICP,0,0,1,1,1,1,0
BUSD|MATIC|TRY,1,0,0,1,1,1,0
BNB|BUSD|NEO,0,0,0,4,0,0,0
HOT|TRY|USDT,0,0,0,1,1,0,2
MATIC|TRY|USDT,1,0,0,1,1,1,0
SXP|TRY|USDT,0,0,2,1,0,1,0
ADA|BNB|BUSD,0,1,0,3,0,0,0
AAVE|ETH|USDT,0,2,0,0,0,2,0
BNB|BUSD|XLM,1,0,0,2,0,1,0
BUSD|FIL|USDT,1,0,0,1,0,0,2
BNB|BUSD|XMR,0,0,0,4,0,0,0
BUSD|EUR|XRP,1,0,0,3,0,0,0
BNB|ETH|RUB,0,0,0,3,1,0,0
BTC|ENJ|EUR,0,1,0,0,2,0,1
BNB|CHZ|TRY,0,2,0,0,1,1,0
BNB|DOT|USDT,0,0,3,1,0,0,0
BNB|ENJ|EUR,0,0,1,1,1,0,1
BUSD|ETH|WAVES,1,1,1,0,0,0,1
BUSD|ETH|TRY,0,0,0,0,2,0,2
1INCH|BUSD|USDT,0,2,2,0,0,0,0
BNB|EGLD|EUR,0,1,3,0,0,0,0
BUSD|ETH|QTUM,1,1,0,1,1,0,0
BNB|BUSD|CELR,0,0,0,0,1,2,0
1INCH|BTC|BUSD,0,1,1,0,1,0,0
ADA|AUD|BTC,1,0,0,0,2,0,0
BTC|BUSD|SNX,0,0,0,1,1,0,1
BTC|BUSD|NEAR,0,0,2,0,0,1,0
ADA|BRL|BUSD,0,0,0,0,3,0,0
ADA|BRL|USDT,0,0,0,0,3,0,0
ADA|BTC|GBP,0,0,0,0,3,0,0
BTC|BUSD|SXP,0,0,0,0,2,1,0
ADA|BUSD|GBP,0,0,0,0,3,0,0
ADA|BUSD|TRY,0,0,0,0,3,0,0
ADA|ETH|GBP,0,1,0,0,2,0,0
ADA|GBP|USDT,0,0,0,0,3,0,0
ETH|USDT|ZEC,0,0,2,0,0,0,1
ADA|TRY|USDT,0,0,0,0,3,0,0
ALGO|BNB|USDT,0,0,0,0,0,1,2
BNB|BUSD|ZIL,0,1,0,0,1,1,0
ALGO|BTC|BUSD,0,1,0,0,1,1,0
ALICE|BUSD|USDT,0,1,1,0,0,1,0
BUSD|ETH|LINK,0,0,0,1,1,0,1
BUSD|EUR|XLM,0,0,0,0,1,1,1
ATOM|BNB|BTC,0,1,0,1,1,0,0
ATOM|BNB|USDT,1,0,0,1,1,0,0
BUSD|ETH|IOST,1,0,1,0,1,0,0
BRL|LINK|USDT,0,1,0,0,2,0,0
AUD|BNB|BUSD,1,0,0,1,1,0,0
BTC|IOTA|USDT,0,0,1,2,0,0,0
BRL|BUSD|LINK,0,1,0,0,2,0,0
ETH|ONT|USDT,1,1,0,0,0,1,0
AUD|BUSD|USDT,0,0,0,0,3,0,0
BUSD|GRT|USDT,0,2,1,0,0,0,0
BRL|BUSD|DOGE,0,1,0,0,2,0,0
AUD|DOGE|USDT,1,0,0,0,2,0,0
BUSD|HOT|TRY,0,0,0,1,2,0,0
AUD|ETH|USDT,0,0,0,1,2,0,0
BTC|USDT|XLM,0,0,0,2,1,0,0
BUSD|ETH|GRT,0,1,1,1,0,0,0
BTC|USDT|XRP,0,0,0,2,0,0,1
BRL|BTC|LINK,0,1,0,0,2,0,0
AVAX|BTC|BUSD,0,0,0,1,1,1,0
BUSD|ETH|EUR,0,0,0,2,0,0,1
BTC|SRM|USDT,0,0,0,0,0,1,2
BTT|BUSD|TRX,0,1,0,0,1,1,0
BAT|BTC|BUSD,0,0,0,1,2,0,0
BUSD|LINK|USDT,0,0,0,2,0,1,0
ETH|EUR|XRP,0,0,0,2,0,0,1
BNB|SOL|TRY,0,1,0,0,1,0,1
ENJ|ETH|EUR,0,0,1,0,1,0,1
BUSD|DASH|USDT,0,0,0,0,1,2,0
BNB|RVN|TRY,2,0,0,0,1,0,0
BUSD|MANA|USDT,1,0,1,0,1,0,0
BUSD|USDT|ZEC,0,0,0,0,3,0,0
BUSD|MATIC|USDT,0,3,0,0,0,0,0
BNB|BUSD|NEAR,0,0,3,0,0,0,0
BUSD|USDT|XMR,1,0,0,1,1,0,0
BUSD|USDT|XLM,1,0,0,1,1,0,0
BUSD|EOS|USDC,0,0,3,0,0,0,0
BUSD|UNI|USDT,0,0,0,2,0,0,1
BNB|BTC|BUSD,0,0,0,2,1,0,0
BUSD|SUSHI|USDT,0,0,1,0,1,1,0
BUSD|SRM|USDT,0,2,0,1,0,0,0
BTC|BUSD|WAVES,0,0,1,1,0,0,1
BUSD|SOL|TRY,0,2,0,0,0,0,1
BNB|BUSD|DAI,0,0,3,0,0,0,0
BUSD|RVN|TRY,0,0,1,1,1,0,0
BNB|BUSD|FTM,0,0,1,0,1,0,1
BUSD|DASH|ETH,0,0,0,2,0,0,0
ETC|ETH|USDT,0,2,0,0,0,0,0
TRY|USDT|XLM,0,0,0,0,2,0,0
BNB|MATIC|TRY,1,0,0,0,0,1,0
TRY|USDT|VET,0,0,0,1,1,0,0
BNB|BUSD|EGLD,0,1,0,0,0,1,0
AAVE|BUSD|ETH,0,1,0,0,0,0,1
BUSD|RVN|USDT,0,0,0,0,1,0,1
BNB|BUSD|HOT,0,0,0,1,1,0,0
BTC|BUSD|NEO,0,1,1,0,0,0,0
BUSD|DOT|TRY,0,0,0,0,2,0,0
BNB|BTT|USDT,0,0,0,1,0,1,0
BUSD|DOT|EUR,0,1,0,0,1,0,0
BTC|CELO|USDT,0,0,0,0,0,1,1
BCH|EUR|USDT,0,0,1,0,0,1,0
BNB|BUSD|IOTA,0,0,1,0,0,0,1
BTC|EOS|EUR,0,1,0,0,1,0,0
ADA|AUD|BUSD,0,0,0,0,2,0,0
ADA|AUD|USDT,0,0,0,0,2,0,0
BUSD|ETH|USDT,0,0,0,1,0,1,0
BTC|BUSD|LTC,0,0,0,0,2,0,0
ADA|BRL|BTC,0,0,0,0,2,0,0
ADA|BRL|ETH,0,0,0,0,2,0,0
BUSD|ETH|XRP,0,1,0,0,1,0,0
BNB|BTC|NEAR,0,1,1,0,0,0,0
ADA|BTC|TRY,0,0,0,0,2,0,0
BUSD|ETH|LTC,0,0,0,0,2,0,0
BNB|BTC|GBP,1,0,0,0,1,0,0
GBP|USDT|XRP,0,0,0,0,2,0,0
BTC|ETH|GBP,0,0,0,0,0,2,0
BUSD|TRY|VET,0,0,0,1,1,0,0
GBP|LINK|USDT,0,0,1,0,1,0,0
EUR|TRX|XRP,2,0,0,0,0,0,0
BUSD|EOS|TRY,0,0,0,0,2,0,0
EUR|LINK|USDT,0,1,0,0,1,0,0
BUSD|EUR|LINK,0,1,0,0,1,0,0
ETH|USDT|XRP,0,0,0,0,1,0,1
BTC|BUSD|FTT,1,0,0,0,0,1,0
ETH|USDT|XLM,0,0,0,0,2,0,0
BUSD|USDT|WAVES,0,0,0,0,0,1,1
BNB|BRL|DOT,0,1,0,1,0,0,0
BNB|BRL|BTC,0,2,0,0,0,0,0
BUSD|EUR|LUNA,0,0,0,2,0,0,0
BTC|BUSD|EUR,1,0,0,1,0,0,0
BTC|BUSD|DASH,0,0,0,0,1,1,0
ALICE|BTC|BUSD,1,1,0,0,0,0,0
ARPA|BNB|TRY,0,0,0,0,1,1,0
BNB|ETH|TRX,0,1,0,0,0,0,1
ATOM|BTC|BUSD,0,0,0,0,2,0,0
BRL|ETH|USDT,1,0,0,0,1,0,0
BNB|BUSD|VET,0,0,0,2,0,0,0
AUD|BNB|ETH,1,0,0,1,0,0,0
BNB|BUSD|USDT,0,0,0,2,0,0,0
BTC|GBP|XRP,0,0,0,0,2,0,0
BUSD|LUNA|USDT,0,0,0,0,0,1,1
BUSD|GBP|LINK,0,0,1,0,1,0,0
BUSD|LTC|USDT,0,0,0,1,1,0,0
DOGE|EUR|USDT,0,0,0,0,2,0,0
AUD|BUSD|DOGE,0,0,0,0,2,0,0
BUSD|GBP|XRP,0,0,0,0,2,0,0
DOT|EUR|USDT,0,1,0,0,1,0,0
DOT|TRY|USDT,0,0,0,0,2,0,0
BTC|BUSD|SRM,0,0,0,1,0,0,1
BNB|BUSD|USDC,0,1,1,0,0,0,0
BUSD|HOT|USDT,0,0,0,1,1,0,0
AUD|ETH|XRP,0,0,0,0,2,0,0
BUSD|IOTX|USDT,1,0,0,0,1,0,0
ETH|LTC|RUB,1,0,0,1,0,0,0
BRL|BTC|DOT,0,1,0,1,0,0,0
BNB|BUSD|RUB,1,0,0,1,0,0,0
EOS|TRY|USDT,0,0,0,0,2,0,0
BTT|TRX|USDT,0,0,0,1,0,1,0
BNB|BUSD|ONT,0,0,0,2,0,0,0
