triangle_key,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
BTC|PAX|XRP,3,5,4,7,2,1,1,1,0,0,11,12
BNB|BTC|FET,1,6,2,4,9,14,5,6,0,0,0,0
BTC|ENJ|USDT,1,7,6,2,8,0,3,7,6,4,2,0
BNB|HOT|USDT,2,7,13,3,5,1,3,4,2,0,2,4
BTC|BUSD|FIO,3,5,1,6,9,2,3,12,2,1,2,0
BUSD|DATA|ETH,6,9,12,5,8,2,1,0,0,0,1,2
BNB|CTSI|USDT,7,8,2,0,1,0,0,5,2,1,12,8
BUSD|USDT|XVS,14,6,1,0,8,1,3,1,0,0,7,4
BUSD|LRC|USDT,10,4,7,5,3,0,1,3,4,1,5,2
BTC|FIO|USDT,5,5,4,2,10,2,1,3,3,2,3,5
ETH|IOTX|USDT,8,10,3,2,4,0,2,2,2,1,3,8
BTC|CTXC|USDT,5,5,4,1,3,2,2,3,0,0,9,11
ETH|LSK|USDT,5,4,5,2,10,2,1,2,3,0,6,5
BNB|SAND|USDT,13,10,2,2,1,0,0,7,6,0,2,2
BTC|BUSD|KSM,0,0,0,0,0,0,0,0,26,4,15,0
BTC|BUSD|STRAX,2,3,5,5,15,1,3,1,4,1,4,0
BNB|BTT|USDC,0,14,3,2,18,4,0,0,0,0,0,3
BTC|BTG|USDT,1,0,0,9,30,1,1,0,0,2,0,0
BUSD|USDT|XVG,0,1,2,1,11,12,5,2,2,1,2,4
BNB|ONT|USDT,4,1,3,1,0,3,3,12,6,3,2,5
BNB|MBL|USDT,5,7,4,1,10,2,3,0,3,2,1,4
LTC|TUSD|USDT,7,7,7,5,7,0,1,0,1,0,6,1
BTC|ORN|USDT,6,2,1,0,4,6,2,2,1,3,6,9
BUSD|DGB|USDT,0,15,0,4,5,2,2,0,2,0,4,8
BUSD|KSM|USDT,0,0,0,0,0,0,0,0,18,5,18,1
BNB|BTC|FIL,0,0,0,0,4,7,8,2,6,12,2,0
BTC|ONT|USDT,20,15,2,0,0,1,0,0,0,0,0,3
BTC|GXS|USDT,7,5,7,3,1,3,2,3,3,2,3,2
BTC|STX|USDT,6,2,4,0,1,1,0,0,0,7,8,11
BTC|DOGE|GBP,0,2,23,14,0,0,0,1,0,0,0,0
BTC|PSG|USDT,14,6,1,0,6,4,4,0,0,0,0,5
ADA|USDC|USDT,5,4,11,2,6,0,0,1,5,2,1,3
ETH|LRC|USDT,2,4,0,0,0,5,10,12,3,0,4,0
BTC|USDT|WRX,7,10,4,0,7,4,2,1,1,2,0,1
BNB|CTK|USDT,1,5,0,4,2,3,1,2,4,10,6,1
AXS|BNB|USDT,8,7,6,1,2,1,1,0,0,0,7,6
AUDIO|BTC|BUSD,12,10,9,0,0,0,0,0,0,1,5,2
BUSD|USDT|YFI,0,0,0,0,0,0,0,27,12,0,0,0
BUSD|POND|USDT,0,0,6,9,21,3,0,0,0,0,0,0
BNB|BTC|COTI,3,11,6,3,1,2,3,2,3,2,1,2
BUSD|CTK|USDT,1,3,1,0,3,2,0,1,1,4,22,1
BTC|EOS|TUSD,7,2,4,3,20,0,0,1,1,0,1,0
BNB|ETH|THETA,4,6,4,1,11,6,2,2,0,1,1,1
BNB|BTC|ETC,6,3,1,3,0,7,3,9,4,0,2,1
BNB|COTI|USDT,5,8,5,1,6,5,3,1,3,0,0,1
BTC|BTCST|BUSD,2,11,8,2,6,3,4,1,0,0,0,1
AUDIO|BTC|USDT,8,11,2,0,0,0,0,0,0,2,9,6
BNB|MATIC|USDT,3,4,0,9,15,1,0,4,0,1,0,0
BNB|EOS|EUR,0,0,16,20,0,0,0,0,0,0,1,0
BUSD|USDC|ZEC,0,1,1,3,27,1,0,1,1,0,1,0
BTC|THETA|USDT,2,2,3,2,5,1,2,1,4,8,5,1
BTC|BUSD|NMR,1,0,0,0,2,2,0,31,0,0,0,0
BTC|EUR|LUNA,0,0,0,0,35,0,0,0,0,0,0,0
ETH|REP|USDT,1,2,4,1,1,12,2,1,1,0,6,4
BNB|MFT|USDT,0,1,6,2,6,4,2,1,6,1,4,2
BNB|BTC|TUSD,2,8,9,4,2,0,2,1,4,1,0,2
BNT|BTC|USDT,0,16,5,5,4,2,0,0,2,1,0,0
BNB|FIL|USDT,0,0,0,0,0,2,3,5,8,15,2,0
ATOM|BUSD|USDC,0,17,6,8,2,1,0,0,0,0,0,0
BNB|TRX|XRP,0,2,19,6,0,0,0,1,0,0,2,4
BTC|REN|USDT,1,2,3,1,0,2,1,0,9,12,2,1
BTC|TUSD|XRP,3,2,7,9,3,0,1,2,1,0,0,6
BNB|USDT|WTC,1,9,2,3,6,0,0,5,1,2,5,0
BAL|BTC|BUSD,0,0,0,0,0,0,0,32,1,0,0,0
BNB|BTC|LUNA,0,0,0,0,28,0,0,4,1,0,0,0
ETH|STMX|USDT,4,3,1,5,2,7,0,1,1,2,7,0
BTC|BUSD|HBAR,15,4,2,0,0,0,1,1,2,0,1,7
BLZ|BNB|USDT,4,2,0,3,1,1,0,4,15,0,2,1
BNB|HBAR|USDT,8,10,1,1,1,0,2,0,1,4,1,4
BUSD|NMR|USDT,3,1,0,0,2,5,0,14,6,0,1,1
BNB|BUSD|FIL,0,0,0,0,0,2,5,8,8,7,2,0
BTC|LUNA|USDT,0,0,0,0,31,0,0,1,0,0,0,0
BTC|ETH|NANO,4,3,3,2,2,2,3,3,0,0,6,4
BTC|ETH|LTC,2,0,0,0,0,0,0,0,0,0,0,30
BEL|BNB|BUSD,0,1,2,0,3,6,1,1,15,2,0,1
ADA|BNB|USDT,0,1,9,6,7,5,3,0,0,0,0,1
ETH|PAX|XRP,2,5,2,7,2,0,0,0,0,0,3,11
BTC|BUSD|INJ,1,19,1,0,2,1,1,0,0,0,1,6
BNB|BTC|SAND,9,4,0,3,0,0,0,6,5,1,2,2
BUSD|OMG|USDT,0,13,9,9,0,0,0,1,0,0,0,0
BNB|FTT|USDT,7,14,3,0,1,1,1,0,1,3,0,0
ETH|KMD|USDT,2,10,4,1,2,2,4,0,2,0,4,0
AR|BUSD|USDT,0,0,0,0,24,3,3,1,0,0,0,0
ETH|IOTA|USDT,11,1,0,0,1,0,2,5,4,0,1,6
BNB|USDT|ZIL,0,3,3,8,3,1,6,3,0,0,2,1
BUSD|LIT|USDT,0,8,12,0,6,4,0,0,0,0,0,0
BNT|ETH|USDT,2,2,1,0,3,3,5,2,9,2,1,0
BTC|BUSD|OCEAN,0,0,0,0,0,0,0,19,9,2,0,0
ETH|USDT|WAN,2,3,1,1,2,0,0,3,7,4,5,2
ETH|MANA|USDT,10,2,2,0,0,0,0,11,0,1,3,1
BNB|ETH|ZEN,2,0,2,3,6,9,2,0,2,0,3,0
BNB|BTC|DASH,2,4,4,8,5,0,2,1,1,0,0,2
TRX|USDC|WIN,4,7,6,4,2,0,0,0,0,1,5,0
ADA|BTC|USDC,3,4,8,4,4,0,0,1,0,3,0,1
AXS|BNB|BTC,3,3,8,2,0,1,1,0,0,0,7,3
LAZIO|TRY|USDT,0,2,0,0,22,0,0,2,0,0,2,0
BNB|ETC|USDT,3,1,0,2,1,4,2,9,2,2,1,1
BUSD|TWT|USDT,3,2,6,6,7,1,1,1,0,0,0,0
BNB|USDT|WAVES,5,4,2,3,3,0,0,1,1,2,4,2
BUSD|USDC|WIN,0,0,0,0,1,3,1,3,4,1,12,2
BTC|STRAX|USDT,8,9,3,1,1,0,0,0,0,1,4,0
BNB|DAI|USDT,0,0,0,0,0,0,0,27,0,0,0,0
BTC|LTC|USDT,0,0,0,0,3,0,0,0,0,0,0,24
BAND|BUSD|USDT,0,21,0,3,2,0,0,0,0,0,0,1
EUR|SXP|USDT,0,0,0,0,7,4,3,3,7,1,2,0
PAX|TRX|USDT,1,2,2,12,5,3,0,0,2,0,0,0
BUSD|LINA|USDT,0,0,0,0,0,23,3,0,0,0,0,0
BTC|OMG|USDT,0,0,2,4,0,3,3,8,5,1,0,0
BNB|FTM|USDT,1,6,1,0,4,4,5,1,1,0,1,2
BTC|BUSD|YFI,0,0,0,0,0,0,0,17,9,0,0,0
BTT|TRX|USDC,0,8,5,2,7,1,0,0,0,0,0,2
BNB|BTT|TUSD,0,7,3,3,11,0,0,0,1,0,0,0
BTC|BUSD|SAND,6,2,0,1,0,0,0,8,7,0,0,1
BTC|LTC|TUSD,6,1,2,5,6,0,0,0,1,0,4,0
ADA|BNB|TUSD,0,6,7,0,8,3,0,0,0,0,0,1
TRX|TUSD|USDT,2,4,5,3,6,0,0,0,0,0,3,2
BUSD|JST|USDT,0,0,0,0,1,0,0,17,6,1,0,0
BUSD|SAND|USDT,2,0,1,1,0,0,0,8,11,0,0,1
BNB|PAX|USDT,3,4,4,2,1,1,0,2,2,1,4,0
BNB|ONE|USDT,0,1,3,1,2,2,1,5,3,1,3,2
BNB|EOS|USDC,0,1,8,12,2,0,0,0,0,1,0,0
BNB|BUSD|WRX,3,7,6,3,1,0,1,0,1,1,1,0
BNB|ETH|TUSD,0,7,4,3,1,0,2,0,2,4,0,1
TRX|USDT|WIN,5,2,1,0,0,1,1,4,3,1,1,4
BTC|EUR|SXP,1,0,0,0,6,4,3,3,2,0,3,1
BTC|HIVE|USDT,3,1,1,1,4,3,2,6,0,0,2,0
ETH|NANO|USDT,1,1,3,2,1,1,2,1,0,1,3,7
ADA|BNB|BTC,0,0,6,4,7,3,0,2,0,0,0,1
BTC|ETH|ONT,1,0,15,4,0,1,1,1,0,0,0,0
BNB|IOTA|USDT,3,2,0,1,1,5,4,1,1,1,3,1
BUSD|OCEAN|USDT,0,0,2,0,0,0,0,6,11,3,1,0
BNB|RUNE|USDT,3,6,1,0,0,0,0,0,8,0,1,3
AXS|BNB|BUSD,1,6,5,2,0,2,1,0,0,0,4,1
BNB|EOS|TUSD,2,2,4,5,8,0,1,0,0,0,0,0
ETH|LINK|USDT,4,5,1,0,11,0,0,1,0,0,0,0
ETH|RLC|USDT,6,3,2,0,0,2,3,0,0,1,3,2
ETH|TUSD|XRP,4,2,4,7,3,0,1,0,0,0,0,1
BTC|BUSD|SOL,0,0,0,0,0,3,17,1,0,0,1,0
BNB|USDT|WIN,11,6,2,0,0,0,0,1,0,0,0,2
BNB|USDT|XVS,1,0,1,4,5,2,1,3,0,1,1,2
AR|BTC|USDT,0,0,0,0,18,2,1,0,0,0,0,0
ETH|USDC|ZEC,2,2,4,3,4,1,0,0,3,0,0,2
BNB|BTC|XTZ,1,3,1,0,2,0,1,0,5,0,7,1
BTC|EUR|YFI,0,0,0,0,19,0,0,0,1,0,1,0
BNB|BTC|ZEC,0,1,0,3,2,3,2,2,1,1,2,4
BNB|BTC|FTT,5,10,2,0,1,1,0,0,1,1,0,0
BAT|ETH|USDT,1,11,1,0,1,0,2,1,0,0,3,1
BUSD|EUR|GRT,0,8,0,1,4,1,0,0,1,3,3,0
ETH|GTO|USDT,1,3,1,6,2,3,3,1,0,1,0,0
TRX|USDT|XRP,0,0,0,0,1,0,0,1,0,0,2,17
AVA|BTC|USDT,9,2,3,0,3,0,1,0,0,0,1,2
BNB|BUSD|CTK,0,2,0,0,0,1,0,5,1,6,4,2
BTC|BTCST|USDT,3,3,2,0,6,2,2,2,0,0,0,1
BTC|EOS|USDC,1,1,6,1,11,0,0,0,0,0,0,0
BNB|TRY|USDT,0,0,11,1,0,0,0,4,3,0,1,0
EOS|USDC|USDT,1,1,7,1,10,0,0,0,0,0,0,0
BTC|RUB|XRP,2,0,4,1,3,1,0,1,4,2,2,0
ADA|ETH|USDC,2,2,7,2,4,0,0,0,1,0,1,1
EOS|ETH|TUSD,4,1,2,1,10,2,0,0,0,0,0,0
ETH|SLP|USDT,2,5,0,0,5,2,0,0,2,2,2,0
BUSD|TRX|XRP,0,0,3,0,0,0,0,0,0,0,1,16
BNB|BTC|CTK,3,0,0,0,4,3,0,0,2,4,2,2
BAND|BTC|BUSD,0,17,0,2,1,0,0,0,0,0,0,0
BTC|CTK|USDT,2,2,0,2,1,0,0,0,0,3,8,1
BTC|ETH|TRY,0,0,6,0,2,1,0,2,6,0,2,0
BNB|BTC|PAX,2,4,3,2,1,0,0,0,2,1,3,1
BTC|BUSD|WRX,1,3,2,1,3,2,4,0,1,0,1,1
EUR|USDT|YFI,0,0,0,0,18,0,0,0,1,0,0,0
BAT|BNB|USDT,1,3,7,6,0,1,0,0,0,1,0,0
BEL|BNB|BTC,1,1,1,3,2,2,0,1,6,2,0,0
BUSD|NANO|USDT,0,1,7,5,1,1,0,1,0,1,1,1
BTC|SKL|USDT,0,0,0,0,0,2,1,1,4,9,1,1
BEL|BNB|USDT,0,0,0,3,0,7,0,2,3,1,1,2
ETH|USDT|ZRX,6,2,2,1,5,0,0,2,0,0,1,0
BTC|USDT|YFI,0,0,0,0,0,0,0,19,0,0,0,0
BTC|BUSD|CTK,1,3,1,0,2,0,0,0,0,3,9,0
BLZ|BTC|USDT,5,3,1,0,1,0,0,2,3,0,1,2
BAKE|BUSD|USDT,0,0,0,0,3,3,8,0,3,0,0,1
BTC|DAI|ETH,0,0,0,0,0,0,0,18,0,0,0,0
BNT|BUSD|USDT,1,1,2,1,1,3,0,6,1,0,1,1
BUSD|EUR|YFI,0,0,0,0,16,1,0,1,0,0,0,0
BUSD|ETH|LRC,5,7,1,0,1,1,1,1,1,0,0,0
BTC|UNFI|USDT,2,3,4,0,4,0,1,0,2,0,1,1
BUSD|RUNE|USDT,0,0,0,0,0,0,0,0,16,2,0,0
BNB|EOS|TRY,0,0,0,18,0,0,0,0,0,0,0,0
BNB|USDT|XTZ,1,2,1,0,2,0,1,0,4,1,6,0
ETH|PAX|TRX,0,0,2,11,3,0,0,0,2,0,0,0
BNB|KAVA|USDT,2,4,2,0,2,0,1,2,0,1,3,1
BNB|BUSD|HBAR,8,7,0,0,1,1,0,0,0,0,0,1
ETH|GXS|USDT,4,1,2,1,0,0,0,4,1,1,0,4
BTC|BUSD|LRC,4,2,1,2,1,1,0,1,2,1,2,1
ETH|USDT|XVG,1,0,5,0,3,2,0,4,2,1,0,0
BNB|USDC|XRP,1,2,7,5,2,1,0,0,0,0,0,0
BUSD|SKL|USDT,2,7,1,0,5,0,0,0,0,0,0,2
BNB|CHR|USDT,3,4,2,0,2,1,1,1,1,0,0,2
BNB|BTC|XVS,1,1,2,1,5,1,0,2,0,2,1,1
ETH|TRY|USDT,0,0,3,1,3,0,0,3,4,0,3,0
BTC|BUSD|LIT,0,3,5,0,2,2,0,1,1,0,2,1
BUSD|ETH|XVG,2,0,0,4,6,4,0,1,0,0,0,0
BTC|USDT|UTK,3,1,0,0,2,1,0,0,0,6,0,4
BUSD|ETH|NANO,2,5,3,1,2,1,1,1,0,0,1,0
BNB|TUSD|XRP,0,2,6,4,2,0,0,0,1,0,0,2
AXS|BTC|USDT,2,3,0,0,0,0,0,0,0,0,11,1
TRX|USDC|USDT,2,1,6,4,3,0,0,0,1,0,0,0
RUB|USDT|XRP,1,0,2,1,4,0,0,2,5,1,1,0
ETH|LTC|TUSD,4,2,1,5,3,0,0,1,0,0,1,0
BUSD|DAI|ETH,0,0,0,0,0,0,0,17,0,0,0,0
ETH|QTUM|USDT,3,0,3,2,0,0,3,0,2,0,2,1
BNB|BUSD|SOL,2,1,0,2,0,0,7,3,1,0,0,0
BTC|LINK|USDT,6,4,0,2,4,0,0,0,0,0,0,0
BTC|NMR|USDT,1,2,0,0,0,2,0,8,1,0,1,1
BNB|BUSD|CTSI,3,2,4,2,2,1,1,1,0,0,0,0
BNB|BTC|DAI,0,0,0,0,0,0,0,16,0,0,0,0
BNB|USDT|ZEN,4,4,1,2,0,0,0,1,1,0,3,0
BNB|BTC|KAVA,1,5,2,0,2,0,1,1,1,2,0,1
ATOM|BNB|USDC,0,5,2,1,7,1,0,0,0,0,0,0
ADA|BNB|ETH,0,0,2,3,6,3,1,0,0,0,0,1
BTC|COMP|USDT,0,0,2,0,3,11,0,0,0,0,0,0
BRL|BTC|DOGE,0,1,5,9,0,0,0,0,0,0,0,0
EOS|ETH|USDC,0,0,6,1,7,0,0,0,0,0,0,1
BNB|BUSD|SAND,3,3,2,0,0,0,0,6,0,0,1,0
BTC|TRY|XRP,0,0,9,2,1,0,0,3,0,0,0,0
ETH|RUB|USDT,2,0,2,0,2,0,0,4,1,2,0,2
AR|BTC|BUSD,0,0,0,0,9,3,2,1,0,0,0,0
BTC|BUSD|OMG,0,5,4,6,0,0,0,0,0,0,0,0
BTC|BUSD|CRV,2,0,0,0,0,0,0,7,2,0,0,4
BTC|BUSD|ONT,1,5,6,3,0,0,0,0,0,0,0,0
BTC|BUSD|XVS,2,3,1,0,0,0,0,2,0,2,3,2
BNB|BTC|USDC,2,5,0,2,2,0,0,2,1,1,0,0
TRY|USDT|XRP,0,0,6,0,1,0,0,5,2,0,1,0
BRL|BUSD|WIN,0,0,0,0,2,6,5,2,0,0,0,0
AION|BNB|USDT,0,2,4,0,1,0,0,2,1,1,2,1
ETH|OMG|USDT,1,1,3,5,2,0,0,0,1,1,0,0
BTC|UAH|USDT,0,1,0,2,3,0,3,3,1,1,0,0
BUSD|ETH|IOTA,6,2,0,0,0,0,2,2,0,0,1,1
BUSD|ETH|KNC,3,2,0,0,4,2,1,0,0,1,1,0
BTC|USDT|ZEN,0,0,0,0,0,0,6,3,2,0,3,0
ETH|TRX|XRP,1,0,0,0,0,0,0,0,0,0,0,13
BUSD|EUR|WIN,0,0,0,0,0,11,0,1,0,0,2,0
BUSD|EUR|SXP,0,0,0,0,5,2,1,0,3,0,3,0
BNB|IOST|USDT,2,0,2,4,1,0,2,1,0,1,0,1
EUR|GRT|USDT,0,0,0,0,5,0,0,0,3,5,1,0
BNB|ETC|ETH,2,1,2,1,1,0,2,2,2,1,0,0
BNB|DASH|USDT,5,3,1,1,0,3,0,0,0,0,0,1
TRX|TRY|XRP,0,0,0,0,0,0,0,0,0,0,0,14
BTC|OGN|USDT,2,4,4,0,0,0,0,1,0,0,2,1
BNB|USDC|USDT,1,4,1,2,2,0,0,3,1,0,0,0
BTC|HARD|USDT,1,3,1,1,4,1,0,1,0,0,1,0
BUSD|ROSE|USDT,5,3,0,2,2,0,0,0,0,0,0,1
BTC|OCEAN|USDT,0,0,0,0,0,0,0,10,2,1,0,0
BUSD|ETH|MANA,2,2,4,0,1,0,0,3,0,0,1,0
ANT|BTC|BUSD,0,1,0,0,0,0,0,7,5,0,0,0
BTC|EUR|XRP,0,1,5,4,1,1,1,0,0,0,0,0
BNB|USDT|WAN,1,2,2,0,3,1,0,0,2,1,0,1
BNB|INJ|USDT,2,7,2,0,0,0,0,0,0,1,0,1
BTC|BUSD|NANO,0,0,7,3,0,0,0,0,0,1,0,2
BNB|STX|USDT,1,0,4,0,0,0,1,0,0,3,3,1
ANT|BUSD|USDT,0,2,1,0,1,0,0,6,3,0,0,0
ADA|BNB|USDC,0,0,4,2,5,1,1,0,0,0,0,0
BNB|SRM|USDT,7,1,0,0,0,1,0,2,1,0,1,0
BUSD|TLM|USDT,0,0,0,2,0,5,6,0,0,0,0,0
BTC|CRV|USDT,2,0,0,0,0,0,0,0,0,0,2,9
BNB|SC|USDT,1,4,2,1,0,3,0,1,0,0,1,0
ETH|USDT|ZIL,0,0,4,1,1,2,2,3,0,0,0,0
BUSD|EGLD|EUR,0,0,0,0,13,0,0,0,0,0,0,0
BNB|LTC|TUSD,1,0,4,1,4,0,0,0,3,0,0,0
BNB|BTC|STX,2,1,1,0,0,0,0,0,0,3,5,1
BUSD|FTM|USDT,0,0,0,0,0,11,2,0,0,0,0,0
BTC|BUSD|SKL,2,3,1,1,3,0,0,0,1,0,0,2
BNB|EUR|USDT,3,2,4,2,0,0,0,0,1,0,0,0
BUSD|MIR|USDT,0,0,0,0,7,0,0,0,0,0,4,1
BNB|ETH|USDC,0,3,2,3,1,0,1,1,0,0,1,0
BNT|BTC|BUSD,0,3,1,3,2,0,1,0,1,0,1,0
BNB|USDT|ZEC,0,0,0,2,3,2,3,2,0,0,0,0
ETH|ICX|USDT,0,0,2,1,0,2,0,0,1,4,0,2
ETH|KNC|USDT,2,2,0,0,1,1,0,0,1,1,1,3
BTC|RUNE|USDT,1,0,0,0,0,0,0,0,8,2,1,0
BNB|BUSD|XVS,0,1,0,2,3,0,1,2,1,1,0,1
BNB|BUSD|ENJ,2,5,2,0,1,0,0,1,0,1,0,0
ETH|USDT|ZEN,4,0,1,0,0,0,1,2,2,0,2,0
BTC|ETH|RUB,0,1,1,2,2,1,0,0,3,1,1,0
ARPA|BNB|USDT,0,2,1,4,0,1,2,0,0,0,2,0
ETH|SC|USDT,1,3,0,1,0,0,1,1,2,2,1,0
BNB|BUSD|WAVES,1,2,3,1,2,0,0,2,1,0,0,0
EUR|USDT|XRP,0,1,4,5,1,0,0,0,0,0,0,0
BNB|BTC|EUR,1,1,4,2,0,0,1,0,2,0,0,0
ETH|STORJ|USDT,0,0,0,0,0,0,0,7,1,0,2,1
BNB|DAI|ETH,0,0,0,0,0,0,0,11,0,0,0,0
BNB|ETH|PAX,2,3,1,2,1,0,0,1,0,0,1,0
BTC|BUSD|COMP,0,0,0,0,2,9,0,0,0,0,0,0
BNB|IDRT|USDT,2,0,0,5,1,2,0,0,1,0,0,0
BTC|RUB|USDT,0,1,6,0,1,0,0,2,0,1,0,0
BUSD|FTT|USDT,0,0,0,0,0,2,9,0,0,0,0,0
BUSD|ENJ|ETH,0,3,3,0,1,0,1,1,0,1,1,0
BUSD|RUB|USDT,4,0,5,0,0,0,1,1,0,0,0,0
BNB|BTC|SRM,2,1,0,0,1,1,0,1,0,1,4,0
BUSD|ETH|ZRX,5,3,2,0,0,0,1,0,0,0,0,0
BTC|LRC|USDT,0,0,0,0,0,6,2,3,0,0,0,0
BTC|BUSD|ENJ,0,1,4,2,3,0,0,0,0,0,0,0
BTC|ETH|EUR,0,0,6,4,0,0,0,0,0,0,0,0
ENJ|EUR|USDT,0,0,0,0,7,0,0,2,1,0,0,0
BNB|BUSD|ICX,1,1,3,1,0,1,1,1,1,0,0,0
BNB|BTC|TRY,0,0,6,0,0,0,0,2,2,0,0,0
BTC|TRY|USDT,0,0,7,2,0,1,0,0,0,0,0,0
BUSD|IOST|USDT,0,8,0,0,2,0,0,0,0,0,0,0
BTC|ICX|USDT,0,0,0,0,0,2,3,0,4,0,1,0
AAVE|BNB|USDT,4,0,1,0,0,0,0,0,0,2,0,3
BTC|KAVA|USDT,2,0,3,0,0,1,0,0,0,0,2,2
BTC|LIT|USDT,0,0,0,1,5,0,0,0,1,0,3,0
ETH|IOST|USDT,1,0,3,2,1,0,0,0,0,0,2,1
BNB|BUSD|XTZ,0,5,3,0,1,0,0,0,1,0,0,0
BNB|BTC|RUB,0,1,4,0,1,0,0,1,3,0,0,0
BNT|BUSD|ETH,0,4,1,0,1,1,0,2,1,0,0,0
BNB|BUSD|DASH,1,1,3,2,1,1,0,0,0,0,0,0
BNB|ETH|TRY,0,0,8,0,0,0,0,1,0,0,0,0
BUSD|SFP|USDT,0,0,1,0,4,0,1,1,2,0,0,0
BTC|ETH|WBTC,0,0,0,2,0,0,0,3,2,1,1,0
BTC|DIA|USDT,0,0,0,0,1,2,1,0,2,1,2,0
PAX|TRX|XRP,0,1,4,0,2,0,1,0,0,0,1,0
BTC|USDT|WAVES,5,1,1,0,2,0,0,0,0,0,0,0
BTC|USDC|XRP,0,1,3,0,5,0,0,0,0,0,0,0
BNB|BTC|EGLD,0,0,0,0,3,3,0,2,1,0,0,0
TRX|USDC|XRP,0,0,6,0,1,0,0,0,0,0,2,0
BTC|BUSD|RUB,1,0,4,0,1,0,0,3,0,0,0,0
BUSD|REEF|USDT,1,0,1,0,1,4,2,0,0,0,0,0
BNB|BTC|SOL,0,1,0,2,0,0,5,1,0,0,0,0
BCH|USDC|USDT,0,2,0,2,2,0,0,0,0,0,0,3
BNB|USDT|XLM,0,0,0,0,3,3,0,0,0,2,0,1
BUSD|TRX|WIN,0,0,0,0,0,5,1,0,1,0,1,1
BTC|FIL|USDT,0,0,0,0,0,7,2,0,0,0,0,0
BUSD|ENJ|USDT,1,0,4,3,1,0,0,0,0,0,0,0
ETH|USDT|WTC,6,0,0,0,0,1,0,2,0,0,0,0
BUSD|ICX|USDT,0,1,6,0,0,2,0,0,0,0,0,0
BCH|BNB|USDC,0,1,0,2,4,0,0,0,0,0,0,2
BTT|TRX|TUSD,1,3,1,1,2,0,0,0,0,0,0,1
BNB|BTC|INJ,0,6,0,0,1,0,0,0,0,0,1,1
BTC|BUSD|ICX,0,1,4,1,1,0,0,0,1,0,0,0
ETH|TRX|TUSD,0,2,0,2,0,3,0,1,0,0,0,0
ALGO|BTC|USDT,0,0,0,0,0,0,0,1,3,4,0,0
ALGO|BNB|BTC,0,0,2,4,0,0,0,0,1,0,1,0
BTC|BUSD|FIL,0,0,0,0,0,3,0,1,0,4,0,0
BNB|TRX|USDC,0,1,4,1,1,0,0,1,0,0,0,0
BNB|TRX|TUSD,0,2,3,1,1,0,0,0,0,0,0,1
BUSD|TOMO|USDT,0,0,2,0,2,0,2,2,0,0,0,0
BAL|BUSD|USDT,0,0,1,0,0,0,0,5,2,0,0,0
BNB|BUSD|SRM,2,1,0,0,0,1,0,3,0,0,1,0
BNB|LTC|USDC,1,0,3,0,3,0,0,0,1,0,0,0
BUSD|ENJ|EUR,0,0,0,1,6,0,0,1,0,0,0,0
BUSD|ETH|ICX,0,0,5,0,2,1,0,0,0,0,0,0
BCH|BTC|USDC,0,2,0,1,3,0,0,0,0,0,0,2
ETH|USDT|XMR,2,0,0,0,0,0,1,0,3,1,1,0
BCH|BUSD|USDC,0,1,0,1,2,0,0,0,0,0,0,4
EGLD|EUR|USDT,0,0,0,0,8,0,0,0,0,0,0,0
BTC|ICP|USDT,0,0,0,0,3,4,1,0,0,0,0,0
ETH|USDT|XEM,2,1,0,1,0,0,0,0,0,0,2,2
BNB|BUSD|ONE,1,2,1,1,0,0,1,0,0,0,1,1
BTC|INJ|USDT,1,0,0,0,0,0,0,0,0,0,3,4
BTC|QTUM|USDT,0,0,2,0,1,0,1,2,1,1,0,0
ETH|RUB|XRP,3,1,2,0,0,0,0,2,0,0,0,0
BNB|DASH|ETH,2,0,2,2,1,0,0,0,0,1,0,0
BTC|UMA|USDT,1,2,0,1,1,0,0,0,0,0,1,2
AAVE|BNB|ETH,1,2,0,0,1,0,0,0,0,1,1,1
BUSD|ONT|USDT,0,0,2,5,0,0,0,0,0,0,0,0
EUR|LUNA|USDT,0,0,0,0,7,0,0,0,0,0,0,0
BTC|BUSD|DAI,0,0,0,0,0,0,0,7,0,0,0,0
AAVE|BNB|BTC,4,0,0,0,0,0,0,0,0,1,1,1
ANT|BTC|USDT,0,0,0,0,0,0,0,6,1,0,0,0
BUSD|RSR|USDT,0,0,0,0,0,0,0,2,4,0,1,0
BUSD|ONE|USDT,4,2,0,0,0,0,0,0,0,0,0,1
ALPHA|BTC|USDT,1,0,0,0,1,0,0,0,0,4,1,0
BNB|BUSD|DOT,0,0,0,0,0,0,0,5,2,0,0,0
BNB|ETH|IOST,0,4,0,0,0,1,0,1,0,0,0,1
BNB|ETH|XMR,3,0,3,0,1,0,0,0,0,0,0,0
BTC|HNT|USDT,3,1,0,0,0,0,0,1,0,0,0,2
BRL|BUSD|USDT,5,1,0,0,0,0,0,0,0,0,0,1
BTC|SXP|TRY,3,0,0,0,1,0,0,0,0,0,2,1
BUSD|DOT|USDT,0,0,0,0,0,0,0,2,5,0,0,0
BTC|EUR|GRT,0,0,0,0,4,0,0,0,0,0,3,0
ATOM|BNB|BUSD,0,1,3,2,0,0,1,0,0,0,0,0
BTC|TUSD|USDT,1,1,0,0,5,0,0,0,0,0,0,0
ETH|TRX|USDC,1,1,4,0,1,0,0,0,0,0,0,0
